diglett, https://img.pokemondb.net/artwork/diglett.jpg,50," <a class=""type-icon type-ground"" href=""/type/ground"">Ground</a> ", Mole Pokémon, 0.2 m (0′08″), 0.8 kg (1.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/sand-veil"" title=""Boosts the Pokémon's evasion in a sandstorm."">Sand Veil</a></span><br/><span class=""text-muted"">2. <a href=""/ability/arena-trap"" title=""Prevents the foe from fleeing."">Arena Trap</a></span><br/><small class=""text-muted""><a href=""/ability/sand-force"" title=""Boosts certain moves' power in a sandstorm."">Sand Force</a> (hidden ability)</small><br/>",,,6
dugtrio, https://img.pokemondb.net/artwork/dugtrio.jpg,51," <a class=""type-icon type-ground"" href=""/type/ground"">Ground</a> ", Mole Pokémon, 0.7 m (2′04″), 33.3 kg (73.4 lbs)," <span class=""text-muted"">1. <a href=""/ability/sand-veil"" title=""Boosts the Pokémon's evasion in a sandstorm."">Sand Veil</a></span><br/><span class=""text-muted"">2. <a href=""/ability/arena-trap"" title=""Prevents the foe from fleeing."">Arena Trap</a></span><br/><small class=""text-muted""><a href=""/ability/sand-force"" title=""Boosts certain moves' power in a sandstorm."">Sand Force</a> (hidden ability)</small><br/>",,,6
meowth, https://img.pokemondb.net/artwork/meowth.jpg,52," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Scratch Cat Pokémon, 0.4 m (1′04″), 4.2 kg (9.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/pickup"" title=""The Pokémon may pick up items."">Pickup</a></span><br/><span class=""text-muted"">2. <a href=""/ability/technician"" title=""Powers up the Pokémon's weaker moves."">Technician</a></span><br/><small class=""text-muted""><a href=""/ability/unnerve"" title=""Makes the foe nervous and unable to eat Berries."">Unnerve</a> (hidden ability)</small><br/>",,,3
persian, https://img.pokemondb.net/artwork/persian.jpg,53," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Classy Cat Pokémon, 1.0 m (3′03″), 32.0 kg (70.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/limber"" title=""The Pokémon is protected from paralysis."">Limber</a></span><br/><span class=""text-muted"">2. <a href=""/ability/technician"" title=""Powers up the Pokémon's weaker moves."">Technician</a></span><br/><small class=""text-muted""><a href=""/ability/unnerve"" title=""Makes the foe nervous and unable to eat Berries."">Unnerve</a> (hidden ability)</small><br/>",,,7
psyduck, https://img.pokemondb.net/artwork/psyduck.jpg,54," <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Duck Pokémon, 0.8 m (2′07″), 19.6 kg (43.2 lbs)," <span class=""text-muted"">1. <a href=""/ability/damp"" title=""Prevents the use of self-destructing moves."">Damp</a></span><br/><span class=""text-muted"">2. <a href=""/ability/cloud-nine"" title=""Eliminates the effects of weather."">Cloud Nine</a></span><br/><small class=""text-muted""><a href=""/ability/swift-swim"" title=""Boosts the Pokémon's Speed in rain."">Swift Swim</a> (hidden ability)</small><br/>",,,9
golduck, https://img.pokemondb.net/artwork/golduck.jpg,55," <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Duck Pokémon, 1.7 m (5′07″), 76.6 kg (168.9 lbs)," <span class=""text-muted"">1. <a href=""/ability/damp"" title=""Prevents the use of self-destructing moves."">Damp</a></span><br/><span class=""text-muted"">2. <a href=""/ability/cloud-nine"" title=""Eliminates the effects of weather."">Cloud Nine</a></span><br/><small class=""text-muted""><a href=""/ability/swift-swim"" title=""Boosts the Pokémon's Speed in rain."">Swift Swim</a> (hidden ability)</small><br/>",,,3
mankey, https://img.pokemondb.net/artwork/mankey.jpg,56," <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Pig Monkey Pokémon, 0.5 m (1′08″), 28.0 kg (61.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/vital-spirit"" title=""Prevents the Pokémon from falling asleep."">Vital Spirit</a></span><br/><span class=""text-muted"">2. <a href=""/ability/anger-point"" title=""Maxes Attack after taking a critical hit."">Anger Point</a></span><br/><small class=""text-muted""><a href=""/ability/defiant"" title=""When its stats are lowered its Attack increases."">Defiant</a> (hidden ability)</small><br/>",,,2
primeape, https://img.pokemondb.net/artwork/primeape.jpg,57," <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Pig Monkey Pokémon, 1.0 m (3′03″), 32.0 kg (70.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/vital-spirit"" title=""Prevents the Pokémon from falling asleep."">Vital Spirit</a></span><br/><span class=""text-muted"">2. <a href=""/ability/anger-point"" title=""Maxes Attack after taking a critical hit."">Anger Point</a></span><br/><small class=""text-muted""><a href=""/ability/defiant"" title=""When its stats are lowered its Attack increases."">Defiant</a> (hidden ability)</small><br/>",,,1
growlithe, https://img.pokemondb.net/artwork/growlithe.jpg,58," <a class=""type-icon type-fire"" href=""/type/fire"">Fire</a> ", Puppy Pokémon, 0.7 m (2′04″), 19.0 kg (41.9 lbs)," <span class=""text-muted"">1. <a href=""/ability/intimidate"" title=""Lowers the foe's Attack stat."">Intimidate</a></span><br/><span class=""text-muted"">2. <a href=""/ability/flash-fire"" title=""It powers up Fire-type moves if it's hit by one."">Flash Fire</a></span><br/><small class=""text-muted""><a href=""/ability/justified"" title=""Raises Attack when hit by a Dark-type move."">Justified</a> (hidden ability)</small><br/>",,,9
arcanine, https://img.pokemondb.net/artwork/arcanine.jpg,59," <a class=""type-icon type-fire"" href=""/type/fire"">Fire</a> ", Legendary Pokémon, 1.9 m (6′03″), 155.0 kg (341.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/intimidate"" title=""Lowers the foe's Attack stat."">Intimidate</a></span><br/><span class=""text-muted"">2. <a href=""/ability/flash-fire"" title=""It powers up Fire-type moves if it's hit by one."">Flash Fire</a></span><br/><small class=""text-muted""><a href=""/ability/justified"" title=""Raises Attack when hit by a Dark-type move."">Justified</a> (hidden ability)</small><br/>",,,7
poliwag, https://img.pokemondb.net/artwork/poliwag.jpg,60," <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Tadpole Pokémon, 0.6 m (2′00″), 12.4 kg (27.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/water-absorb"" title=""Restores HP if hit by a Water-type move."">Water Absorb</a></span><br/><span class=""text-muted"">2. <a href=""/ability/damp"" title=""Prevents the use of self-destructing moves."">Damp</a></span><br/><small class=""text-muted""><a href=""/ability/swift-swim"" title=""Boosts the Pokémon's Speed in rain."">Swift Swim</a> (hidden ability)</small><br/>",,,8
poliwhirl, https://img.pokemondb.net/artwork/poliwhirl.jpg,61," <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Tadpole Pokémon, 1.0 m (3′03″), 20.0 kg (44.1 lbs)," <span class=""text-muted"">1. <a href=""/ability/water-absorb"" title=""Restores HP if hit by a Water-type move."">Water Absorb</a></span><br/><span class=""text-muted"">2. <a href=""/ability/damp"" title=""Prevents the use of self-destructing moves."">Damp</a></span><br/><small class=""text-muted""><a href=""/ability/swift-swim"" title=""Boosts the Pokémon's Speed in rain."">Swift Swim</a> (hidden ability)</small><br/>",,,8
poliwrath, https://img.pokemondb.net/artwork/poliwrath.jpg,62," <a class=""type-icon type-water"" href=""/type/water"">Water</a> <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Tadpole Pokémon, 1.3 m (4′03″), 54.0 kg (119.0 lbs)," <span class=""text-muted"">1. <a href=""/ability/water-absorb"" title=""Restores HP if hit by a Water-type move."">Water Absorb</a></span><br/><span class=""text-muted"">2. <a href=""/ability/damp"" title=""Prevents the use of self-destructing moves."">Damp</a></span><br/><small class=""text-muted""><a href=""/ability/swift-swim"" title=""Boosts the Pokémon's Speed in rain."">Swift Swim</a> (hidden ability)</small><br/>",,,5
abra, https://img.pokemondb.net/artwork/abra.jpg,63," <a class=""type-icon type-psychic"" href=""/type/psychic"">Psychic</a> ", Psi Pokémon, 0.9 m (2′11″), 19.5 kg (43.0 lbs)," <span class=""text-muted"">1. <a href=""/ability/synchronize"" title=""Passes a burn", poison," or paralysis to the foe."">Synchronize</a></span><br/><span class=""text-muted"">2. <a href=""/ability/inner-focus"" title=""The Pokémon is protected from flinching."">Inner Focus</a></span><br/><small class=""text-muted""><a href=""/ability/magic-guard"" title=""Protects the Pokémon from indirect damage."">Magic Guard</a> (hidden ability)</small><br/>",8
kadabra, https://img.pokemondb.net/artwork/kadabra.jpg,64," <a class=""type-icon type-psychic"" href=""/type/psychic"">Psychic</a> ", Psi Pokémon, 1.3 m (4′03″), 56.5 kg (124.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/synchronize"" title=""Passes a burn", poison," or paralysis to the foe."">Synchronize</a></span><br/><span class=""text-muted"">2. <a href=""/ability/inner-focus"" title=""The Pokémon is protected from flinching."">Inner Focus</a></span><br/><small class=""text-muted""><a href=""/ability/magic-guard"" title=""Protects the Pokémon from indirect damage."">Magic Guard</a> (hidden ability)</small><br/>",3
alakazam, https://img.pokemondb.net/artwork/alakazam.jpg,65," <a class=""type-icon type-psychic"" href=""/type/psychic"">Psychic</a> ", Psi Pokémon, 1.5 m (4′11″), 48.0 kg (105.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/synchronize"" title=""Passes a burn", poison," or paralysis to the foe."">Synchronize</a></span><br/><span class=""text-muted"">2. <a href=""/ability/inner-focus"" title=""The Pokémon is protected from flinching."">Inner Focus</a></span><br/><small class=""text-muted""><a href=""/ability/magic-guard"" title=""Protects the Pokémon from indirect damage."">Magic Guard</a> (hidden ability)</small><br/>",3
machop, https://img.pokemondb.net/artwork/machop.jpg,66," <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Superpower Pokémon, 0.8 m (2′07″), 19.5 kg (43.0 lbs)," <span class=""text-muted"">1. <a href=""/ability/guts"" title=""Boosts Attack if there is a status problem."">Guts</a></span><br/><span class=""text-muted"">2. <a href=""/ability/no-guard"" title=""Ensures attacks by or against the Pokémon land."">No Guard</a></span><br/><small class=""text-muted""><a href=""/ability/steadfast"" title=""Raises Speed each time the Pokémon flinches."">Steadfast</a> (hidden ability)</small><br/>",,,4
machoke, https://img.pokemondb.net/artwork/machoke.jpg,67," <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Superpower Pokémon, 1.5 m (4′11″), 70.5 kg (155.4 lbs)," <span class=""text-muted"">1. <a href=""/ability/guts"" title=""Boosts Attack if there is a status problem."">Guts</a></span><br/><span class=""text-muted"">2. <a href=""/ability/no-guard"" title=""Ensures attacks by or against the Pokémon land."">No Guard</a></span><br/><small class=""text-muted""><a href=""/ability/steadfast"" title=""Raises Speed each time the Pokémon flinches."">Steadfast</a> (hidden ability)</small><br/>",,,3
machamp, https://img.pokemondb.net/artwork/machamp.jpg,68," <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Superpower Pokémon, 1.6 m (5′03″), 130.0 kg (286.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/guts"" title=""Boosts Attack if there is a status problem."">Guts</a></span><br/><span class=""text-muted"">2. <a href=""/ability/no-guard"" title=""Ensures attacks by or against the Pokémon land."">No Guard</a></span><br/><small class=""text-muted""><a href=""/ability/steadfast"" title=""Raises Speed each time the Pokémon flinches."">Steadfast</a> (hidden ability)</small><br/>",,,3
bellsprout, https://img.pokemondb.net/artwork/bellsprout.jpg,69," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> <a class=""type-icon type-poison"" href=""/type/poison"">Poison</a> ", Flower Pokémon, 0.7 m (2′04″), 4.0 kg (8.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/chlorophyll"" title=""Boosts the Pokémon's Speed in sunshine."">Chlorophyll</a></span><br/><small class=""text-muted""><a href=""/ability/gluttony"" title=""Encourages the early use of a held Berry."">Gluttony</a> (hidden ability)</small><br/>",,,5
weepinbell, https://img.pokemondb.net/artwork/weepinbell.jpg,70," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> <a class=""type-icon type-poison"" href=""/type/poison"">Poison</a> ", Flycatcher Pokémon, 1.0 m (3′03″), 6.4 kg (14.1 lbs)," <span class=""text-muted"">1. <a href=""/ability/chlorophyll"" title=""Boosts the Pokémon's Speed in sunshine."">Chlorophyll</a></span><br/><small class=""text-muted""><a href=""/ability/gluttony"" title=""Encourages the early use of a held Berry."">Gluttony</a> (hidden ability)</small><br/>",,,5
victreebel, https://img.pokemondb.net/artwork/victreebel.jpg,71," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> <a class=""type-icon type-poison"" href=""/type/poison"">Poison</a> ", Flycatcher Pokémon, 1.7 m (5′07″), 15.5 kg (34.2 lbs)," <span class=""text-muted"">1. <a href=""/ability/chlorophyll"" title=""Boosts the Pokémon's Speed in sunshine."">Chlorophyll</a></span><br/><small class=""text-muted""><a href=""/ability/gluttony"" title=""Encourages the early use of a held Berry."">Gluttony</a> (hidden ability)</small><br/>",,,1
tentacool, https://img.pokemondb.net/artwork/tentacool.jpg,72," <a class=""type-icon type-water"" href=""/type/water"">Water</a> <a class=""type-icon type-poison"" href=""/type/poison"">Poison</a> ", Jellyfish Pokémon, 0.9 m (2′11″), 45.5 kg (100.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/clear-body"" title=""Prevents other Pokémon from lowering its stats."">Clear Body</a></span><br/><span class=""text-muted"">2. <a href=""/ability/liquid-ooze"" title=""Damages attackers using any draining move."">Liquid Ooze</a></span><br/><small class=""text-muted""><a href=""/ability/rain-dish"" title=""The Pokémon gradually regains HP in rain."">Rain Dish</a> (hidden ability)</small><br/>",,,6
tentacruel, https://img.pokemondb.net/artwork/tentacruel.jpg,73," <a class=""type-icon type-water"" href=""/type/water"">Water</a> <a class=""type-icon type-poison"" href=""/type/poison"">Poison</a> ", Jellyfish Pokémon, 1.6 m (5′03″), 55.0 kg (121.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/clear-body"" title=""Prevents other Pokémon from lowering its stats."">Clear Body</a></span><br/><span class=""text-muted"">2. <a href=""/ability/liquid-ooze"" title=""Damages attackers using any draining move."">Liquid Ooze</a></span><br/><small class=""text-muted""><a href=""/ability/rain-dish"" title=""The Pokémon gradually regains HP in rain."">Rain Dish</a> (hidden ability)</small><br/>",,,2
geodude, https://img.pokemondb.net/artwork/geodude.jpg,74," <a class=""type-icon type-rock"" href=""/type/rock"">Rock</a> <a class=""type-icon type-ground"" href=""/type/ground"">Ground</a> ", Rock Pokémon, 0.4 m (1′04″), 20.0 kg (44.1 lbs)," <span class=""text-muted"">1. <a href=""/ability/rock-head"" title=""Protects the Pokémon from recoil damage."">Rock Head</a></span><br/><span class=""text-muted"">2. <a href=""/ability/sturdy"" title=""It cannot be knocked out with one hit."">Sturdy</a></span><br/><small class=""text-muted""><a href=""/ability/sand-veil"" title=""Boosts the Pokémon's evasion in a sandstorm."">Sand Veil</a> (hidden ability)</small><br/>",,,1
graveler, https://img.pokemondb.net/artwork/graveler.jpg,75," <a class=""type-icon type-rock"" href=""/type/rock"">Rock</a> <a class=""type-icon type-ground"" href=""/type/ground"">Ground</a> ", Rock Pokémon, 1.0 m (3′03″), 105.0 kg (231.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/rock-head"" title=""Protects the Pokémon from recoil damage."">Rock Head</a></span><br/><span class=""text-muted"">2. <a href=""/ability/sturdy"" title=""It cannot be knocked out with one hit."">Sturdy</a></span><br/><small class=""text-muted""><a href=""/ability/sand-veil"" title=""Boosts the Pokémon's evasion in a sandstorm."">Sand Veil</a> (hidden ability)</small><br/>",,,1
